_id,DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES
,2020-09-25 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,79,79,79,1
,2020-09-25 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,10,58,46
,2020-09-25 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,132,6,45,254
,2020-09-25 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,31,308
,2020-09-25 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,47,211
,2020-09-25 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,47,166
,2020-09-25 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,46,175
,2020-09-25 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,49,207
,2020-09-25 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,53,202
,2020-09-25 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,9,54,143
,2020-09-25 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,47,140
,2020-09-25 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,38,144
,2020-09-25 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,48,163
,2020-09-25 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,43,169
,2020-09-25 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,44,228
,2020-09-25 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,56,132
,2020-09-25 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,136,11,61,74
,2020-09-25 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,63,89
,2020-09-25 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,128,10,63,83
,2020-09-26 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,136,17,67,50
,2020-09-26 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,10,61,38
,2020-09-26 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,9,55,28
,2020-09-26 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,17,58,24
,2020-09-26 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,12,44,20
,2020-09-26 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,11,53,33
,2020-09-26 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,51,94
,2020-09-26 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,53,153
,2020-09-26 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,7,48,237
,2020-09-26 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,7,47,175
,2020-09-26 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,48,150
,2020-09-26 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,47,168
,2020-09-26 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,7,50,148
,2020-09-26 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,49,178
,2020-09-26 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,7,47,161
,2020-09-26 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,51,146
,2020-09-26 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,7,52,135
,2020-09-26 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,7,56,145
,2020-09-26 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,55,142
,2020-09-26 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,54,166
,2020-09-26 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,11,56,87
,2020-09-26 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,7,57,87
,2020-09-26 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,58,91
,2020-09-26 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,9,59,68
,2020-09-27 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,15,63,63
,2020-09-27 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,23,72,38
,2020-09-27 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,17,58,21
,2020-09-27 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,15,50,13
,2020-09-27 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,13,46,13
,2020-09-27 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,32,68,14
,2020-09-27 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,13,63,30
,2020-09-27 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,8,53,49
,2020-09-27 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,9,62,62
,2020-09-27 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,9,57,47
,2020-09-27 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,62,64
,2020-09-27 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,7,63,61
,2020-09-27 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,9,58,61
,2020-09-27 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,8,60,76
,2020-09-27 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,58,97
,2020-09-27 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,11,60,90
,2020-09-27 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,58,85
,2020-09-27 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,54,90
,2020-09-27 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,6,61,94
,2020-09-27 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,9,53,73
,2020-09-27 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,8,61,51
,2020-09-27 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,8,64,58
,2020-09-27 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,8,66,57
,2020-09-27 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,7,59,58
,2020-09-28 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,14,70,31
,2020-09-28 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,12,60,25
,2020-09-28 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,8,64,18
,2020-09-28 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,9,53,17
,2020-09-28 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,17,52,18
,2020-09-28 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,10,63,55
,2020-09-28 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,61,149
,2020-09-28 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,40,281
,2020-09-28 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,32,282
,2020-09-28 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,44,201
,2020-09-28 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,50,150
,2020-09-28 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,46,134
,2020-09-28 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,48,177
,2020-09-28 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,51,190
,2020-09-28 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,50,168
,2020-09-28 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,50,184
,2020-09-28 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,49,151
,2020-09-28 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,49,203
,2020-09-28 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,44,253
,2020-09-28 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,45,206
,2020-09-28 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,11,58,131
,2020-09-28 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,54,97
,2020-09-28 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,6,56,90
,2020-09-28 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,58,71
,2020-09-29 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,56,50
,2020-09-29 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,11,54,28
,2020-09-29 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,9,53,23
,2020-09-29 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,6,55,16
,2020-09-29 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,28,63,15
,2020-09-29 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,17,59,34
,2020-09-29 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,7,60,162
,2020-09-29 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,39,224
,2020-09-29 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,32,232
,2020-09-29 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,49,171
,2020-09-29 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,45,138
,2020-09-29 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,49,140
,2020-09-29 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,50,152
,2020-09-29 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,49,138
,2020-09-29 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,6,47,150
,2020-09-29 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,6,43,150
,2020-09-29 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,51,153
,2020-09-29 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,54,201
,2020-09-29 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,6,51,222
,2020-09-29 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,7,48,208
,2020-09-29 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,55,117
,2020-09-29 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,8,58,94
,2020-09-29 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,149,6,61,75
,2020-09-29 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,21,64,50
,2020-09-30 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,28,74,43
,2020-09-30 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,20,63,36
,2020-09-30 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,12,55,16
,2020-09-30 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,84,10,56,17
,2020-09-30 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,21,64,18
,2020-09-30 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,11,54,47
,2020-09-30 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,141,10,64,161
,2020-09-30 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,140,6,47,194
,2020-09-30 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,45,181
,2020-09-30 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,53,182
,2020-09-30 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,9,55,144
,2020-09-30 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,53,147
,2020-09-30 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,50,179
,2020-09-30 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,52,182
,2020-09-30 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,49,190
,2020-09-30 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,49,184
,2020-09-30 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,53,189
,2020-09-30 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,48,233
,2020-09-30 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,43,242
,2020-09-30 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,46,218
,2020-09-30 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,56,138
,2020-09-30 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,58,111
,2020-09-30 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,55,83
,2020-09-30 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,56,54
,2020-10-01 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,51,46
,2020-10-01 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,13,52,32
,2020-10-01 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,19,64,28
,2020-10-01 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,28,62,23
,2020-10-01 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,94,11,51,15
,2020-10-01 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,12,56,35
,2020-10-01 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,132,6,59,152
,2020-10-01 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,48,260
,2020-10-01 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,37,223
,2020-10-01 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,43,207
,2020-10-01 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,46,137
,2020-10-01 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,7,49,152
,2020-10-01 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,49,155
,2020-10-01 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,9,51,140
,2020-10-01 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,7,50,168
,2020-10-01 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,44,164
,2020-10-01 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,50,156
,2020-10-01 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,54,187
,2020-10-01 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,49,198
,2020-10-01 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,45,190
,2020-10-01 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,8,55,154
,2020-10-01 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,54,97
,2020-10-01 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,8,58,86
,2020-10-01 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,51,69
,2020-10-02 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,8,64,53
,2020-10-02 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,9,56,29
,2020-10-02 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,43,68,18
,2020-10-02 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,99,25,65,17
,2020-10-02 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,35,61,17
,2020-10-02 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,14,55,40
,2020-10-02 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,13,60,62
,2020-10-02 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,65,24,53,4
,2020-10-02 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,48,48,48,1
,2020-10-02 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,40,26
,2020-10-02 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,29,58,8
,2020-10-02 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,79,12,29,2
,2020-10-02 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,9,45,34
,2020-10-02 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,51,179
,2020-10-02 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,49,117
,2020-10-02 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,45,118
,2020-10-02 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,44,85
,2020-10-02 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,47,101
,2020-10-02 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,46,206
,2020-10-02 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,44,209
,2020-10-02 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,50,150
,2020-10-02 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,8,56,109
,2020-10-02 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,7,58,89
,2020-10-02 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,47,85
,2020-10-03 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,21,68,71
,2020-10-03 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,16,56,42
,2020-10-03 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,18,61,26
,2020-10-03 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,14,59,15
,2020-10-03 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,7,58,19
,2020-10-03 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,9,58,38
,2020-10-03 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,55,92
,2020-10-03 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,53,184
,2020-10-03 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,50,212
,2020-10-03 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,47,176
,2020-10-03 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,48,149
,2020-10-03 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,7,45,162
,2020-10-03 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,45,138
,2020-10-03 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,53,132
,2020-10-03 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,37,144
,2020-10-03 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,50,105
,2020-10-03 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,7,48,119
,2020-10-03 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,7,51,139
,2020-10-03 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,8,59,135
,2020-10-03 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,56,116
,2020-10-03 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,61,96
,2020-10-03 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,7,61,92
,2020-10-03 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,60,68
,2020-10-03 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,9,63,67
,2020-10-04 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,9,67,63
,2020-10-04 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,16,67,29
,2020-10-04 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,16,60,16
,2020-10-04 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,39,69,10
,2020-10-04 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,35,74,10
,2020-10-04 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,15,57,17
,2020-10-04 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,12,63,34
,2020-10-04 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,9,68,46
,2020-10-04 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,139,7,69,58
,2020-10-04 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,51,71
,2020-10-04 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,52,49
,2020-10-04 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,8,57,80
,2020-10-04 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,7,59,68
,2020-10-04 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,7,59,83
,2020-10-04 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,7,60,99
,2020-10-04 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,58,80
,2020-10-04 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,55,95
,2020-10-04 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,8,60,87
,2020-10-04 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,42,71
,2020-10-04 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,9,57,76
,2020-10-04 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,7,64,68
,2020-10-04 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,97,6,52,67
,2020-10-04 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,127,8,47,62
,2020-10-04 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,56,55
,2020-10-05 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,23,59,36
,2020-10-05 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,6,59,24
,2020-10-05 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,9,56,16
,2020-10-05 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,94,18,56,14
,2020-10-05 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,99,40,71,18
,2020-10-05 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,7,61,41
,2020-10-05 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,128,6,62,153
,2020-10-05 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,41,250
,2020-10-05 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,36,222
,2020-10-05 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,40,171
,2020-10-05 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,7,48,125
,2020-10-05 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,51,142
,2020-10-05 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,49,129
,2020-10-05 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,52,127
,2020-10-05 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,47,121
,2020-10-05 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,8,50,133
,2020-10-05 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,6,50,117
,2020-10-05 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,48,141
,2020-10-05 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,44,150
,2020-10-05 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,45,155
,2020-10-05 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,54,116
,2020-10-05 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,56,105
,2020-10-05 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,8,63,79
,2020-10-05 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,54,76
,2020-10-06 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,7,64,57
,2020-10-06 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,12,60,31
,2020-10-06 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,51,17
,2020-10-06 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,97,9,50,24
,2020-10-06 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,12,53,21
,2020-10-06 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,57,41
,2020-10-06 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,7,61,146
,2020-10-06 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,40,246
,2020-10-06 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,33,254
,2020-10-06 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,2,43,172
,2020-10-06 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,48,138
,2020-10-06 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,7,52,151
,2020-10-06 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,51,168
,2020-10-06 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,7,53,150
,2020-10-06 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,49,160
,2020-10-06 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,8,51,137
,2020-10-06 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,46,125
,2020-10-06 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,50,172
,2020-10-06 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,6,40,203
,2020-10-06 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,40,183
,2020-10-06 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,53,148
,2020-10-06 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,56,108
,2020-10-06 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,11,60,86
,2020-10-06 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,8,62,63
,2020-10-07 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,137,20,61,53
,2020-10-07 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,21,58,29
,2020-10-07 02:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,52,24
,2020-10-07 03:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,7,47,8
,2020-10-07 04:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,28,61,21
,2020-10-07 05:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,22,56,33
,2020-10-07 06:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,60,154
,2020-10-07 07:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,43,222
,2020-10-07 08:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,33,234
,2020-10-07 09:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,39,169
,2020-10-07 10:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,47,166
,2020-10-07 11:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,45,173
,2020-10-07 12:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,49,138
,2020-10-07 13:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,6,50,120
,2020-10-07 14:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,46,117
,2020-10-07 15:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,7,50,119
,2020-10-07 16:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,7,49,153
,2020-10-07 17:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,46,206
,2020-10-07 18:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,46,175
,2020-10-07 19:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,44,181
,2020-10-07 20:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,49,149
,2020-10-07 21:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,8,59,112
,2020-10-07 22:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,57,93
,2020-10-07 23:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,7,48,56
,2020-10-08 00:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,55,60
,2020-10-08 01:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,15,52,36
